"","ID","EventID","TimeBefore","IslandBefore","IslandAfter","EventDate","EventTimeDiff","EventMonth","EventX1","EventY1","EventX2","EventY2","AreaBefore","AreaAfter","IslandDistance","Date","SinceJudas","IceCover","IceThickness","MinDistIslands","MeanDist_k5","MeanDist_k10","MeanDist_all","N0_EventX1","N0_EventY1","AreaBefore_km2","AreaAfter_km2","IslandDistance_km","Judas","Ice","Sex","SteppingStones","IslandDensity","Islands_within","WaterTravelDist","LeastCostLength","SinceJudas_inv","WaterTravelKM","LeastCostKM","DistDifference","PerDifference","SteppingStoneDensity"
"701","R3","R3_31",264,"33941","33903","2020-12-09 23:00:00",22,"12",260615.030095711,6652378.18173936,260815.215665658,6652234.98544071,559730.501127404,194337.890555949,73.2198963635795,"2020-12-09",54,0,0,0.0110508589562724,0.0784348426685439,0.184587684845607,65.7728408574465,260943.181491577,6653313.10227765,0.559730501127404,0.194337890555949,0.0732198963635795,"After","Water","Female",0,0.247401073105298,65,75.1396150142878,1442.26384548737,0.0185185185185185,0.0751396150142878,1.44226384548737,0.00191971865070829,0.0262185382122882,0
"702","R3","R3_32",68,"33903","33941","2020-12-12 19:00:00",18,"12",261155.147714348,6652110.34013184,260876.102755438,6652950.5848104,194337.890555949,559730.501127404,73.2198963635795,"2020-12-12",57,0,0,0.209169328604332,0.263043118727841,0.312348976228427,66.2297091223129,261155.147714348,6652110.34013184,0.194337890555949,0.559730501127404,0.0732198963635795,"After","Water","Female",0,0.225000772176921,67,81.0812525454905,1505.23661273673,0.0175438596491228,0.0810812525454905,1.50523661273673,0.007861356181911,0.107366393184645,0
"703","R3","R3_33",46,"33941","33903","2020-12-14 17:00:00",16,"12",260840.902104423,6652237.89974044,260817.320967281,6652251.04239744,559730.501127404,194337.890555949,73.2198963635795,"2020-12-14",59,0,0,0.00529699068585431,0.107824334523515,0.175383368112813,65.9690965044074,260932.887637982,6653004.64307063,0.559730501127404,0.194337890555949,0.0732198963635795,"After","Water","Female",0,0.237256138634677,60,73.3948507074678,1192.18709588675,0.0169491525423729,0.0733948507074678,1.19218709588675,0.000174954343888284,0.00238943719640811,0
"704","R3","R3_34",26,"33903","33941","2020-12-15 19:00:00",2,"12",261215.988957155,6652403.68916235,260783.600887323,6652802.79881057,194337.890555949,559730.501127404,73.2198963635795,"2020-12-15",60,0,0,0.142753470772656,0.346719144303492,0.416156609632458,66.2073086932923,261215.988957155,6652403.68916235,0.194337890555949,0.559730501127404,0.0732198963635795,"After","Water","Female",1,0.214364711934156,64,221.269693004118,644.350441399332,0.0166666666666667,0.221269693004118,0.644350441399332,0.148049796640538,2.02198861229446,1.55195051597746
"705","R3","R3_35",70,"33941","33903","2020-12-18 17:00:00",16,"12",260482.079316567,6652584.92709827,261038.336249378,6652373.08504307,559730.501127404,194337.890555949,73.2198963635795,"2020-12-18",63,0,0,0.00778171864080297,0.23444768668776,0.317115582017044,65.6299917407134,260942.067617781,6653025.26721152,0.559730501127404,0.194337890555949,0.0732198963635795,"After","Water","Female",1,0.240703381816544,59,232.630157104364,796.765927748657,0.0158730158730159,0.232630157104364,0.796765927748657,0.159410260740784,2.17714403676863,1.25507374898121
"706","R3","R3_36",6,"33903","33941","2020-12-18 23:00:00",4,"12",261077.008445302,6652513.41739634,261015.203640615,6653186.48349823,194337.890555949,559730.501127404,73.2198963635795,"2020-12-18",63,0,0,0.177601119999247,0.255379743245799,0.358819246466191,66.0809635831531,261077.008445302,6652513.41739634,0.194337890555949,0.559730501127404,0.0732198963635795,"After","Water","Female",1,0.246157335994919,56,223.613519274685,906.498258811781,0.0158730158730159,0.223613519274685,0.906498258811781,0.150393622911105,2.05399939607007,1.10314607918914
"707","R3","R3_37",96,"33941","33903","2020-12-22 23:00:00",4,"12",261333.782371877,6652047.63688598,261072.854515299,6652352.31168836,559730.501127404,194337.890555949,73.2198963635795,"2020-12-22",67,0,0,0.0231649524640565,0.11291357264987,0.260995017033885,66.3733464485754,260863.835072507,6652713.72773533,0.559730501127404,0.194337890555949,0.0732198963635795,"After","Water","Female",1,0.222534320116573,60,233.021086763288,431.923983536826,0.0149253731343284,0.233021086763288,0.431923983536826,0.159801190399708,2.18248315466335,2.31522221065721
"708","R3","R3_38",44.0083333333333,"33903","33941","2020-12-24 19:00:30",1.99666666666667,"12",260886.131665189,6652876.22702963,260975.256290603,6653221.90469334,194337.890555949,559730.501127404,73.2198963635795,"2020-12-24",69,0,0,0.0197699044435979,0.163012143095449,0.374879142884606,65.8601331250245,261236.868663157,6652421.54682952,0.194337890555949,0.559730501127404,0.0732198963635795,"After","Water","Female",1,0.241114886219975,65,231.141730203728,1113.92471667424,0.0144927536231884,0.231141730203728,1.11392471667424,0.157921833840148,2.15681586130598,0.897726735955392
"709","R3","R3_39",6,"33941","33903","2020-12-25 01:00:30",1.99694444444444,"12",261011.838947204,6652926.93769473,261153.56928582,6652201.12452579,559730.501127404,194337.890555949,73.2198963635795,"2020-12-25",70,0,0,0.00382006662801555,0.184466455696251,0.354261648002348,65.9410551715811,261011.838947204,6652926.93769473,0.559730501127404,0.194337890555949,0.0732198963635795,"After","Water","Female",0,0.237456057618109,61,90.431942896913,1603.78860391235,0.0142857142857143,0.090431942896913,1.60378860391235,0.0172120465333335,0.235073352847505,0
"710","R3","R3_4",16,"34553","33903","2020-09-20 17:00:00",16,"9",261429.409820014,6651747.96806962,261254.13439213,6651932.17627654,73133.3067029978,194337.890555949,154.859086771974,"2020-09-20",-1,0,0,0.127698615926905,0.231960006567932,0.32180184003938,66.515904129726,261429.409820014,6651747.96806962,0.0731333067029978,0.194337890555949,0.154859086771974,"Before","Water","Female",0,0.200163076356559,51,165.688650338036,269.218885224341,0,0.165688650338036,0.269218885224341,0.010829563566062,0.0699317282040302,0
"711","R3","R3_40",717.991666666667,"33903","33941","2021-01-23 23:00:00",4,"1",261281.04351535,6651949.64440605,260831.62161345,6652683.54027189,194337.890555949,559730.501127404,73.2198963635795,"2021-01-23",0,0,0,0.10161878981267,0.160126300979247,0.266526377087332,66.3593441486906,261281.04351535,6651949.64440605,0.194337890555949,0.559730501127404,0.0732198963635795,"After","Water","Female",1,0.206693280602918,68,226.226778250973,915.640394435512,1,0.226226778250973,0.915640394435512,0.153006881887394,2.08968995432095,1.09213180859774
"712","R3","R3_41",48,"33941","33948","2021-01-25 23:00:00",4,"1",260850.79443998,6652885.99954978,260962.266898582,6652805.18060393,559730.501127404,227.919256993802,31.064123843477,"2021-01-25",2,0,0,0.11693596502069,0.274962309261989,0.456847552025687,65.8340123397923,260850.79443998,6652885.99954978,0.559730501127404,0.000227919256993802,0.031064123843477,"After","Water","Female",0,0.234226895734597,46,46.7145472561711,212.42645786248,0.5,0.0467145472561711,0.21242645786248,0.0156504234126941,0.503810231106211,0
"713","R3","R3_42",18,"33948","33941","2021-01-26 17:00:00",16,"1",260948.978642432,6652808.49834572,260685.208955689,6652693.0323419,227.919256993802,559730.501127404,31.064123843477,"2021-01-26",3,0,0,0.0199028728649885,0.17942525017195,0.391575139698583,65.9224418534152,260948.978642432,6652808.49834572,0.000227919256993802,0.559730501127404,0.031064123843477,"After","Water","Female",0,0.215328333829109,52,41.9915130230689,463.393935387457,0.333333333333333,0.0419915130230689,0.463393935387457,0.0109273891795919,0.35176878751359,0
"714","R3","R3_43",96,"33941","33903","2021-01-30 17:00:00",96,"1",260685.208955689,6652693.0323419,261078.608501644,6651953.80767254,559730.501127404,194337.890555949,73.2198963635795,"2021-01-30",7,0,0,0.196328041941698,0.265149772753512,0.38454150294528,65.7553945991179,260685.208955689,6652693.0323419,0.559730501127404,0.194337890555949,0.0732198963635795,"After","Water","Female",0,0.194939274339789,65,86.3483521792438,1340.49331016047,0.142857142857143,0.0863483521792438,1.34049331016047,0.0131284558156643,0.179301753589951,0
"715","R3","R3_44",6,"33903","33906","2021-01-30 23:00:00",4,"1",260809.369232021,6652117.09673721,260934.615180132,6652141.25746642,194337.890555949,365.575380499475,10.1237816336697,"2021-01-30",7,0,0,0.0191954892019259,0.069988733541335,0.155870290860326,65.9757300870833,260809.369232021,6652117.09673721,0.194337890555949,0.000365575380499475,0.0101237816336697,"After","Water","Female",0,0.246617283950617,51,28.0557111371789,297.759904886838,0.142857142857143,0.0280557111371789,0.297759904886838,0.0179319295035092,1.77126790683346,0
"716","R3","R3_45",44,"33906","33903","2021-02-01 19:00:00",2,"2",261286.099848848,6651912.57559463,261240.456261006,6651926.91873601,365.575380499475,194337.890555949,10.1237816336697,"2021-02-01",9,0,0,0.0079499830555831,0.103995489113154,0.219007403597585,66.3699775688281,260934.615180132,6652141.25746642,0.000365575380499475,0.194337890555949,0.0101237816336697,"After","Water","Female",0,0.23391586647929,57,19.5753493255839,492.825682974295,0.111111111111111,0.0195753493255839,0.492825682974295,0.0094515676919142,0.933600509564544,0
"717","R3","R3_46",70,"33903","34553","2021-02-04 17:00:00",24,"2",261266.325064903,6651918.76828235,261369.566644037,6651774.17145339,194337.890555949,73133.3067029978,154.859086771974,"2021-02-04",12,70,3,0.1110491643962,0.162595091441256,0.25709903707758,66.3558131763459,261266.325064903,6651918.76828235,0.194337890555949,0.0731333067029978,0.154859086771974,"After","Ice","Female",0,0.204164797989026,49,181.708263213739,206.246117974981,0.0833333333333333,0.181708263213739,0.206246117974981,0.026849176441765,0.173378114267842,0
"718","R3","R3_47",50,"34553","34544","2021-02-06 19:00:00",2,"2",262068.774641221,6651314.27704534,263193.536600798,6651023.86928203,73133.3067029978,386527.141271867,799.596227743297,"2021-02-06",14,70,3,0.00650528650078377,0.169445618660148,0.334918590273431,67.0905241752524,261549.484917034,6651644.27980691,0.0731333067029978,0.386527141271867,0.799596227743297,"After","Ice","Female",2,0.133603493230296,78,407.05408822928,1881.25889683606,0.0714285714285714,0.40705408822928,1.88125889683606,-0.392542139514017,-0.49092545198955,1.06311789587475
"719","R3","R3_48",6,"34544","33871","2021-02-07 01:00:00",2,"2",262907.910287883,6650994.40252911,260689.003872797,6651366.8236481,386527.141271867,142433.715831487,1418.4174664498,"2021-02-07",15,70,3,0.156911313745347,0.416989000384971,0.500151775828227,67.7957857961859,262907.910287883,6650994.40252911,0.386527141271867,0.142433715831487,1.4184174664498,"After","Ice","Female",3,0.120575619413282,76,658.010013584625,2607.9809895235,0.0666666666666667,0.658010013584625,2.6079809895235,-0.760407452865175,-0.536095663548491,1.15031513345046
"720","R3","R3_49",16,"33871","33868","2021-02-07 17:00:00",16,"2",260689.003872797,6651366.8236481,261289.087729446,6651292.23930344,142433.715831487,28769.3206769646,170.931209800748,"2021-02-07",15,70,3,0.25128127581784,0.355895677716994,0.409231688981933,66.0682380615226,260689.003872797,6651366.8236481,0.142433715831487,0.0287693206769646,0.170931209800748,"After","Ice","Female",1,0.125755329008341,49,153.220468357859,673.782188986169,0.0666666666666667,0.153220468357859,0.673782188986169,-0.017710741442889,-0.103613269124662,1.48415914867783
"721","R3","R3_5",2,"33903","33941","2020-09-20 19:00:00",2,"9",261254.13439213,6651932.17627654,260060.865038211,6652153.05897872,194337.890555949,559730.501127404,73.2198963635795,"2020-09-20",-1,0,0,0.124901503766706,0.170375103818238,0.257535005717195,66.3437292990192,261254.13439213,6651932.17627654,0.194337890555949,0.559730501127404,0.0732198963635795,"Before","Water","Female",0,0.179041717774112,69,80.2950939272186,1509.34588481236,0,0.0802950939272186,1.50934588481236,0.0070751975636391,0.0966294397428073,0
"722","R3","R3_50",26,"33868","33860","2021-02-08 19:00:00",2,"2",261346.959919318,6651193.79607871,258462.311886463,6650436.31005383,28769.3206769646,14373.784914481,2783.08886469055,"2021-02-08",16,100,5,0.00352640791198058,0.188150031283457,0.284349851654189,66.5891688196039,261346.959919318,6651193.79607871,0.0287693206769646,0.014373784914481,2.78308886469055,"After","Ice","Female",3,0.0532092947223528,70,2492.19099361301,3236.11822748719,0.0625,2.49219099361301,3.23611822748719,-0.29089787107754,-0.104523385784839,0.927036588007932
"723","R3","R3_51",4,"33860","33463","2021-02-08 23:00:00",4,"2",258462.311886463,6650436.31005383,254506.557807907,6653181.79862868,14373.784914481,773724.691713677,3377.31325150565,"2021-02-08",16,100,5,0.571841670487281,0.722370567209518,0.840784334217271,64.7214150477176,258462.311886463,6650436.31005383,0.014373784914481,0.773724691713677,3.37731325150565,"After","Ice","Female",9,0.193076100256667,225,2074.20029520242,5406.91848505885,0.0625,2.07420029520242,5.40691848505885,-1.30311295630323,-0.385843082729233,1.66453406406441
"724","R3","R3_52",2,"33463","33866","2021-02-09 01:00:00",2,"2",254506.557807907,6653181.79862868,256943.828817045,6651080.74657081,773724.691713677,106110.390651966,1712.22651469022,"2021-02-09",17,100,5,0.0539921128913666,0.227948824951844,0.314951389268731,61.3770940116201,254506.557807907,6653181.79862868,0.773724691713677,0.106110390651966,1.71222651469022,"After","Ice","Female",5,0.288093601341876,175,785.4435326817,3429.14580131093,0.0588235294117647,0.7854435326817,3.42914580131093,-0.92678298200852,-0.541273583872865,1.45808906640498
"725","R3","R3_53",16,"33866","33858","2021-02-09 17:00:00",16,"2",256943.828817045,6651080.74657081,257590.912064207,6650444.26026625,106110.390651966,24946.972360492,717.246276415917,"2021-02-09",17,100,5,0.289201853926939,0.403471200879072,0.595674753030735,63.500237636957,256943.828817045,6651080.74657081,0.106110390651966,0.024946972360492,0.717246276415917,"After","Ice","Female",1,0.0732074767830176,24,519.756627463713,995.050249987406,0.0588235294117647,0.519756627463713,0.995050249987406,-0.197489648952204,-0.275344265207009,1.00497437191002
"726","R3","R3_54",6,"33858","33862","2021-02-09 23:00:00",4,"2",257689.302653315,6650287.58587623,257181.247567843,6650524.55813064,24946.972360492,58177.7961454862,142.404102416244,"2021-02-09",17,100,5,0.0651121964188473,0.356066304217515,0.591834328527668,64.2239843856981,257689.302653315,6650287.58587623,0.024946972360492,0.0581777961454862,0.142404102416244,"After","Ice","Female",0,0.0746588589712737,14,166.82917193278,614.918693812442,0.0588235294117647,0.16682917193278,0.614918693812442,0.024425069516536,0.171519423261713,0
"727","R3","R3_55",18,"33862","33390","2021-02-10 17:00:00",16,"2",257186.150779827,6650532.61231954,256399.879491691,6651399.39107979,58177.7961454862,169533.53260297,660.347909463465,"2021-02-10",18,100,10,0.406672297256936,0.528779230368444,0.684472742390222,63.8109165564221,257186.150779827,6650532.61231954,0.0581777961454862,0.16953353260297,0.660347909463465,"After","Ice","Female",1,0.0873571645658461,58,415.396949776808,1382.25287397424,0.0555555555555556,0.415396949776808,1.38225287397424,-0.244950959686657,-0.370942280843564,0.723456625649697
"728","R3","R3_56",5,"33390","34547","2021-02-10 22:00:00",3,"2",257332.60843809,6646704.87213624,261894.701154378,6651370.16937794,169533.53260297,15238.6337770489,5129.91648450081,"2021-02-10",18,100,10,0.248510489862937,0.347884274679036,0.431596972907698,65.1012702071455,256399.879491691,6651399.39107979,0.16953353260297,0.0152386337770489,5.12991648450081,"After","Ice","Female",11,0.113883804309605,126,3494.00561083774,6780.06208695747,0.0555555555555556,3.49400561083774,6.78006208695747,-1.63591087366307,-0.31889620008546,1.62240402210479
"729","R3","R3_57",48,"34547","33858","2021-02-12 22:00:00",48,"2",261894.701154378,6651370.16937794,257679.252079802,6650285.67647601,15238.6337770489,24946.972360492,4247.07119002638,"2021-02-12",20,100,10,0.114170696873161,0.254260913999552,0.39577666090566,66.9499381733786,261894.701154378,6651370.16937794,0.0152386337770489,0.024946972360492,4.24707119002638,"After","Ice","Female",8,0.0742218009182052,105,3175.56598033767,5707.89693409693,0.05,3.17556598033767,5.70789693409693,-1.07150520968871,-0.252292735804613,1.40156700311298
"730","R3","R3_58",24,"33858","33449","2021-02-13 22:00:00",24,"2",257679.252079802,6650285.67647601,255035.941237447,6653461.81481052,24946.972360492,5295555.890257,2010.46615136499,"2021-02-13",21,100,10,0.0703106737734618,0.354120332891378,0.591154539920854,64.2175612193113,257679.252079802,6650285.67647601,0.024946972360492,5.295555890257,2.01046615136499,"After","Ice","Female",7,0.243739307239097,181,1322.17690216247,4649.87391686019,0.0476190476190476,1.32217690216247,4.64987391686019,-0.68828924920252,-0.34235306510145,1.5054171629511
"731","R3","R3_59",7,"33449","33405","2021-02-14 05:00:00",7,"2",255035.941237447,6653461.81481052,254644.105734677,6651686.5495216,5295555.890257,68604.0479664793,1281.77664179888,"2021-02-14",22,100,10,0.132893711835222,0.354862636714457,0.493367155876155,61.6649518734654,255035.941237447,6653461.81481052,5.295555890257,0.0686040479664793,1.28177664179888,"After","Ice","Female",4,0.354731358585719,103,648.662781402034,2669.77341688536,0.0454545454545455,0.648662781402034,2.66977341688536,-0.633113860396846,-0.49393462148625,1.49825448657981
"732","R3","R3_6",48,"33941","33903","2020-09-22 19:00:00",2,"9",261321.438619685,6652129.73605457,261105.677914704,6651995.38660318,559730.501127404,194337.890555949,73.2198963635795,"2020-09-22",-1,0,0,0.0344741552531705,0.172073241527885,0.296746087375379,66.345280999674,260522.591132854,6653041.63575701,0.559730501127404,0.194337890555949,0.0732198963635795,"Before","Water","Female",0,0.198032097518525,74,81.0671717495246,1505.23661273673,0,0.0810671717495246,1.50523661273673,0.0078472753859451,0.107174084855007,0
"733","R3","R3_60",41,"33405","33463","2021-02-15 22:00:00",17,"2",256744.668509642,6650704.29133075,254395.538837096,6653561.35745638,68604.0479664793,773724.691713677,690.246577771224,"2021-02-15",23,98,10,0.258863745611036,0.420849823399234,0.60993654208936,63.4616597195135,254642.576565578,6651686.31606997,0.0686040479664793,0.773724691713677,0.690246577771224,"After","Ice","Female",1,0.312085638336087,88,743.546772043824,2164.87666609917,0.0434782608695652,0.743546772043824,2.16487666609917,0.0533001942726,0.0772190634319463,0.46192007870909
"734","R3","R3_61",24,"33463","33479","2021-02-16 22:00:00",24,"2",254395.538837096,6653561.35745638,253827.9099562,6653531.94913199,773724.691713677,142111.101250979,13.8368976830383,"2021-02-16",24,98,10,0.0670959183018096,0.151116024706594,0.226699769444468,61.2252535900355,254395.538837096,6653561.35745638,0.773724691713677,0.142111101250979,0.0138368976830383,"After","Ice","Female",0,0.456863008184624,49,17.7391994170317,653.459713474939,0.0416666666666667,0.0177391994170317,0.653459713474939,0.0039023017339934,0.282021434528417,0
"735","R3","R3_62",7,"33479","33394","2021-02-17 05:00:00",7,"2",253827.9099562,6653531.94913199,253980.035667882,6651317.80379552,142111.101250979,7050.97434549395,1958.80647491717,"2021-02-17",25,98,10,0.0525502144364649,0.124454125613527,0.214041287653927,60.8646612157675,253827.9099562,6653531.94913199,0.142111101250979,0.00705097434549395,1.95880647491717,"After","Ice","Female",4,0.188738999696543,85,1354.47306672098,3513.58852041092,0.04,1.35447306672098,3.51358852041092,-0.60433340819619,-0.308521242876607,1.1384372349703
"736","R3","R3_63",17,"33394","33405","2021-02-17 22:00:00",17,"2",253980.035667882,6651317.80379552,254736.001643467,6651713.72798965,7050.97434549395,68604.0479664793,567.17264350994,"2021-02-17",25,98,10,0.342360659473442,0.366974447770293,0.499141712074087,61.4743358503881,253980.035667882,6651317.80379552,0.00705097434549395,0.0686040479664793,0.56717264350994,"After","Ice","Female",1,0.0679804038207245,71,583.345759443207,890.317918924282,0.04,0.583345759443207,0.890317918924282,0.016173115933267,0.0285153314750512,1.1231942868321
"737","R3","R3_64",79,"33405","32813","2021-02-21 05:00:00",7,"2",254742.179185598,6651742.58149151,253747.626004777,6652876.3930987,68604.0479664793,12581.2117745017,1316.66288554048,"2021-02-21",29,98,10,0.10399047128443,0.125875541058309,0.160687645908907,61.8612620392536,254742.179185598,6651742.58149151,0.0686040479664793,0.0125812117745017,1.31666288554048,"After","Ice","Female",1,0.221663964129477,116,1271.68302613107,1598.78860391235,0.0344827586206897,1.27168302613107,1.59878860391235,-0.0449798594094102,-0.0341620166432703,0.625473560139801
"738","R3","R3_65",17,"32813","33866","2021-02-21 22:00:00",17,"2",253747.626004777,6652876.3930987,256752.523661356,6651015.05043495,12581.2117745017,106110.390651966,3352.26580537576,"2021-02-21",29,98.25,10.625,0.0886894229441499,0.161772078416626,0.251649386746223,60.9536775582478,253747.626004777,6652876.3930987,0.0125812117745017,0.106110390651966,3.35226580537576,"After","Ice","Female",9,0.228231612946639,200,1240.19834961629,4257.41454445832,0.0344827586206897,1.24019834961629,4.25741454445832,-2.11206745575947,-0.630041762312677,2.11395904862374
"739","R3","R3_66",7,"33866","33390","2021-02-22 05:00:00",7,"2",256752.523661356,6651015.05043495,256434.235958207,6651168.94230087,106110.390651966,169533.53260297,22.4442020475325,"2021-02-22",30,98,10,0.11634666558599,0.353688762728681,0.559533421360584,63.3868218815221,256752.523661356,6651015.05043495,0.106110390651966,0.16953353260297,0.0224442020475325,"After","Ice","Female",0,0.11261400912073,43,31.725041579264,416.634371573693,0.0333333333333333,0.031725041579264,0.416634371573693,0.0092808395317315,0.413507217234833,0
"740","R3","R3_67",72,"33390","34544","2021-02-25 05:00:00",48,"2",256384.160236222,6651223.17646447,262808.087726942,6651109.69465993,169533.53260297,386527.141271867,5787.48763162829,"2021-02-25",33,98,10,0.23139986203641,0.264230871698012,0.420617378950712,63.0832157287888,256384.160236222,6651223.17646447,0.16953353260297,0.386527141271867,5.78748763162829,"After","Ice","Female",12,0.095713113201591,119,4126.16750937079,7487.60918047305,0.0303030303030303,4.12616750937079,7.48760918047305,-1.6613201222575,-0.287053766331781,1.60264774920342
"741","R3","R3_68",46,"34544","34553","2021-02-27 03:00:00",5,"2",263773.392674091,6653754.26865345,261472.56110312,6651668.12266138,386527.141271867,73133.3067029978,799.596227743297,"2021-02-27",35,98,10,0.0930360455505561,0.260183432862302,0.439008308104953,67.8318599015213,262821.468943055,6651121.67748013,0.386527141271867,0.0731333067029978,0.799596227743297,"After","Ice","Female",2,0.153188869014456,77,408.853723768576,1599.67933183669,0.0285714285714286,0.408853723768576,1.59967933183669,-0.390742503974721,-0.488674771612561,1.25025057222167
"742","R3","R3_69",3,"34553","34544","2021-02-27 06:00:00",3,"2",261472.56110312,6651668.12266138,262836.671611248,6651100.9348368,73133.3067029978,386527.141271867,799.596227743297,"2021-02-27",35,98,10,0.216535955831613,0.297315892727891,0.350791050799872,66.5667128369304,261472.56110312,6651668.12266138,0.0731333067029978,0.386527141271867,0.799596227743297,"After","Ice","Female",2,0.151241567680138,77,412.687238698262,1632.32962357482,0.0285714285714286,0.412687238698262,1.63232962357482,-0.386908989045035,-0.483880458187015,1.22524272739716
"743","R3","R3_7",28,"33903","33941","2020-09-23 23:00:00",4,"9",260895.516198079,6652225.42699176,260888.500546146,6652962.06603537,194337.890555949,559730.501127404,73.2198963635795,"2020-09-23",-1,0,0,0.0845264110668416,0.156504068727711,0.239079610147644,66.0135363934926,260895.516198079,6652225.42699176,0.194337890555949,0.559730501127404,0.0732198963635795,"Before","Water","Female",0,0.243240162846996,55,80.4693122769064,1212.47670784989,0,0.0804693122769064,1.21247670784989,0.00724941591332688,0.099008825105806,0
"744","R3","R3_70",14,"34544","33871","2021-02-27 20:00:00",14,"2",262836.671611248,6651100.9348368,260934.336127534,6651242.93713276,386527.141271867,142433.715831487,1418.4174664498,"2021-02-27",35,98,10,0.154367794688172,0.376334842856154,0.449089074669767,67.7159483897378,262836.671611248,6651100.9348368,0.386527141271867,0.142433715831487,1.4184174664498,"After","Ice","Female",5,0.128971962616822,66,676.683671078988,2287.86040486169,0.0285714285714286,0.676683671078988,2.28786040486169,-0.741733795370812,-0.522930528504644,2.18544802356605
"745","R3","R3_71",5,"33871","34581","2021-02-28 01:00:00",5,"2",260934.336127534,6651242.93713276,262552.849203395,6652715.55536614,142433.715831487,147179.809710501,1820.67149121578,"2021-02-28",36,99,12.5,0.1541861892283,0.251621831372821,0.355256646671981,66.2773871185153,260934.336127534,6651242.93713276,0.142433715831487,0.147179809710501,1.82067149121578,"After","Ice","Female",8,0.172588338169244,106,1192.69927560947,2432.05734705977,0.0277777777777778,1.19269927560947,2.43205734705977,-0.62797221560631,-0.344912423046165,3.28939611957406
"746","R3","R3_72",42,"34581","33845","2021-03-01 19:00:00",18,"3",263708.488412021,6653637.26201666,261204.564033421,6649604.90556426,147179.809710501,52490.2887299885,2967.9306508425,"2021-03-01",37,98.5,11.25,0.0352069431749538,0.236211697598199,0.452882081449398,67.8055239339294,262552.849203395,6652715.55536614,0.147179809710501,0.0524902887299885,2.9679306508425,"After","Ice","Female",4,0.122223033560183,104,2270.62020713729,3643.64332698527,0.027027027027027,2.27062020713729,3.64364332698527,-0.69731044370521,-0.234948361582258,1.09780229320897
"747","R3","R3_73",4,"33845","33868","2021-03-01 23:00:00",4,"3",261204.564033421,6649604.90556426,261341.590956564,6651233.00666277,52490.2887299885,28769.3206769646,1399.05131576451,"2021-03-01",37,98,10,0.0466789353040557,0.17861735181887,0.559861429130917,66.9102651541728,261204.564033421,6649604.90556426,0.0524902887299885,0.0287693206769646,1.39905131576451,"After","Ice","Female",1,0.0726188863297656,43,1482.67037310492,1905.65778087483,0.027027027027027,1.48267037310492,1.90565778087483,0.0836190573404101,0.0597683990559821,0.524753190229638
"748","R3","R3_74",2,"33868","33871","2021-03-02 01:00:00",2,"3",261341.590956564,6651233.00666277,260902.357621878,6651597.35216623,28769.3206769646,142433.715831487,170.931209800748,"2021-03-02",38,98,10,0.0356278727491285,0.23447420237153,0.339088548655379,66.5772261360375,261341.590956564,6651233.00666277,0.0287693206769646,0.142433715831487,0.170931209800748,"After","Ice","Female",1,0.147168405365127,58,155.081147341157,621.989761624334,0.0263157894736842,0.155081147341157,0.621989761624334,-0.015850062459591,-0.0927277264232037,1.6077435059196
"749","R3","R3_75",16,"33871","34544","2021-03-02 17:00:00",16,"3",260902.357621878,6651597.35216623,263238.317688318,6651171.53137535,142433.715831487,386527.141271867,1418.4174664498,"2021-03-02",38,98,10,0.0958180782918346,0.140888088098404,0.198160126015149,66.1667601384771,260902.357621878,6651597.35216623,0.142433715831487,0.386527141271867,1.4184174664498,"After","Ice","Female",3,0.136684146065946,89,658.637950585246,2660.92089322479,0.0263157894736842,0.658637950585246,2.66092089322479,-0.759779515864554,-0.535652961018754,1.12742923235282
"750","R3","R3_76",6,"34544","34592","2021-03-02 23:00:00",4,"3",261838.245219207,6652062.2917368,262829.267748215,6653003.76492122,386527.141271867,25251.8590560253,1178.43189625025,"2021-03-02",38,99,12.5,0.052877432404867,0.197055452298996,0.251786526970063,66.7413250774618,263238.317688318,6651171.53137535,0.386527141271867,0.0252518590560253,1.17843189625025,"After","Ice","Female",4,0.11266697723801,66,526.875469604225,2287.86040486166,0.0263157894736842,0.526875469604225,2.28786040486166,-0.651556426646025,-0.55290121450316,1.74835841885286
"751","R3","R3_77",2,"34592","34553","2021-03-03 01:00:00",2,"3",262829.267748215,6653003.76492122,261395.208975175,6651682.7256985,25251.8590560253,73133.3067029978,1715.53775425124,"2021-03-03",39,99,12.5,0.161091301312891,0.249450933866297,0.372876101625392,67.2729905285091,262829.267748215,6653003.76492122,0.0252518590560253,0.0731333067029978,1.71553775425124,"After","Ice","Female",6,0.188079830237982,96,989.340395871877,2275.53258863476,0.0256410256410256,0.989340395871877,2.27553258863476,-0.726197358379363,-0.42330596139886,2.63674536236802
"752","R3","R3_78",16,"34553","33861","2021-03-03 17:00:00",16,"3",261395.208975175,6651682.7256985,259919.370331785,6650567.12581333,73133.3067029978,9105.87437649519,1605.94341871081,"2021-03-03",39,98,10,0.189774355288816,0.275818133239473,0.328721533225879,66.5064232207484,261395.208975175,6651682.7256985,0.0731333067029978,0.00910587437649519,1.60594341871081,"After","Ice","Female",4,0.0962920193540192,80,1095.9772574034,1941.26986834919,0.0256410256410256,1.0959772574034,1.94126986834919,-0.50996616130741,-0.317549270644162,2.06050692138003
